room_type_reserved,required_car_parking_space,market_segment_type,type_of_meal_plan,lead_time,no_of_special_requests,avg_price_per_room,no_of_week_nights,no_of_adults,no_of_weekend_nights,no_of_children,no_of_previous_bookings_not_canceled,no_of_previous_cancellations,booking_status
0,0,4,3,85,0,109.65,4,2,2,0,0,0,0
5,0,4,0,12,0,171.0,2,2,0,2,0,0,0
3,0,4,0,2,1,151.0,4,2,2,0,0,0,1
0,0,3,0,116,0,61.0,1,1,2,0,0,0,0
0,0,4,3,196,0,85.5,3,2,0,0,0,0,0
3,0,4,0,85,0,143.23,3,3,1,0,0,0,0
0,0,3,0,78,1,154.29,3,1,1,1,0,0,1
3,0,4,0,5,1,89.3,1,2,0,0,5,11,1
0,0,3,1,23,1,109.0,1,2,2,0,0,0,1
0,0,4,0,79,0,126.9,1,2,2,0,0,0,0
0,1,4,0,82,2,98.25,1,2,0,0,0,0,1
5,0,4,0,70,0,186.3,1,2,0,2,0,0,0
5,0,4,0,56,1,207.9,1,2,2,2,0,0,1
0,1,4,0,1,2,139.5,1,1,0,0,0,0,1
0,0,4,0,25,1,64.67,2,2,2,0,0,0,1
0,0,4,0,308,2,78.3,3,2,0,0,0,0,0
0,0,4,0,6,1,88.4,3,2,1,0,0,0,1
1,0,4,0,66,0,65.66,2,2,2,0,0,0,0
0,1,4,0,65,1,107.1,2,2,0,0,0,0,1
0,0,4,3,36,2,116.1,2,2,1,0,0,0,1
0,0,3,0,1,0,75.0,3,1,0,0,0,0,1
0,0,4,0,3,2,81.6,3,1,1,0,0,0,1
3,0,3,1,8,0,120.95,3,2,2,0,0,0,1
0,1,4,0,104,1,135.9,3,2,0,0,0,0,1
0,0,4,3,45,0,71.1,1,2,1,0,0,0,0
0,0,4,3,70,1,85.5,3,2,0,0,0,0,1
3,0,4,0,143,0,121.8,3,2,0,0,0,0,0
0,0,4,3,145,0,94.5,1,2,0,0,0,0,0
0,0,4,0,60,1,106.2,2,2,0,0,0,0,1
0,0,4,0,29,0,94.5,2,2,0,0,0,0,1
3,0,4,0,7,2,145.0,2,2,1,0,0,0,1
0,0,2,0,0,0,65.0,0,1,1,0,0,0,1
3,0,4,0,40,1,174.3,2,3,1,0,0,0,1
3,0,4,0,28,1,163.0,2,2,0,0,0,0,1
0,0,4,0,5,0,94.0,1,1,0,0,0,0,1
1,0,4,0,194,0,86.75,1,2,0,0,0,0,0
0,0,4,0,18,1,120.0,2,2,0,0,0,0,1
0,0,4,0,2,1,91.0,1,2,0,0,0,0,1
0,0,4,0,62,1,68.0,7,1,2,0,0,0,0
0,0,4,1,106,2,117.3,3,2,1,0,0,0,0
1,0,3,0,187,0,80.75,4,2,1,0,0,0,1
3,0,4,0,26,0,158.33,2,2,1,0,0,0,0
3,0,4,0,41,0,114.3,1,3,2,0,0,0,1
0,0,4,3,201,0,98.1,1,2,1,0,0,0,0
0,0,3,0,4,0,95.0,3,2,0,0,0,0,1
3,0,4,0,7,1,127.0,1,3,0,0,0,0,1
0,1,0,0,2,0,88.0,2,1,0,0,1,0,1
0,0,4,3,155,0,103.5,1,2,1,0,0,0,0
3,0,3,0,15,1,87.33,5,3,1,0,0,0,1
0,0,2,0,27,0,65.0,1,1,2,0,0,0,1
0,0,4,0,6,1,140.0,1,2,1,0,0,0,1
4,0,3,0,15,0,140.0,5,3,1,0,0,0,1
3,0,4,0,241,1,150.45,3,3,2,0,0,0,0
3,0,4,0,60,1,106.2,2,2,1,0,0,0,1
0,0,4,3,18,1,85.0,3,2,0,0,0,0,1
0,0,4,0,59,2,121.5,2,2,0,1,0,0,1
0,0,4,3,45,1,67.15,3,2,2,0,0,0,1
0,0,4,3,252,3,85.5,3,2,0,0,1,0,1
3,1,4,0,44,1,134.93,2,3,2,0,0,0,1
0,0,4,3,240,2,67.5,1,2,2,0,0,0,0
1,0,4,0,95,2,77.86,4,2,0,0,0,0,1
0,0,4,0,25,1,79.9,4,1,0,0,0,0,1
0,1,4,3,26,2,142.0,2,2,1,0,0,0,1
0,0,3,0,13,0,82.0,2,2,1,0,0,0,1
0,0,4,0,14,1,93.67,1,2,2,0,0,0,1
3,0,4,0,18,1,142.43,5,2,2,0,0,0,0
0,0,4,0,164,0,99.45,5,2,2,0,0,0,0
0,0,3,0,55,0,85.5,6,2,2,0,0,0,1
0,0,4,0,0,1,76.47,4,2,1,0,0,0,1
5,0,4,0,25,0,221.0,1,2,0,0,0,0,0
0,0,4,1,3,1,228.33,2,2,1,0,0,0,1
0,0,3,0,149,0,80.75,2,2,1,0,0,0,1
0,0,4,0,13,1,87.78,3,1,2,0,0,0,1
0,0,3,0,5,0,55.74,4,1,1,0,0,0,1
0,0,3,0,156,0,45.87,2,2,1,0,0,0,1
3,0,4,0,99,1,132.6,3,2,1,0,0,0,1
0,0,4,0,10,1,124.33,1,2,2,0,0,0,1
0,0,4,0,209,0,111.35,3,1,1,0,0,0,0
3,0,4,0,74,3,137.7,4,3,0,0,0,0,1
1,1,4,0,232,1,100.75,4,2,0,0,0,0,0
0,0,3,3,200,0,51.0,3,2,2,0,0,0,1
3,0,4,1,31,0,218.0,1,3,2,0,0,0,0
0,0,4,0,48,3,131.7,1,2,2,1,0,0,1
3,0,4,0,12,2,146.0,4,2,0,0,0,0,1
3,0,4,0,13,0,148.5,3,2,1,0,0,0,1
3,0,4,0,28,0,175.4,3,3,1,0,0,0,0
0,0,4,0,16,1,127.0,1,2,0,1,0,0,1
0,0,3,0,198,0,90.0,2,2,1,0,0,0,0
0,0,4,0,148,1,93.5,2,2,0,0,0,0,1
0,0,4,0,226,1,126.9,2,2,0,0,0,0,0
3,0,4,0,94,0,105.3,3,2,0,0,0,0,0
0,0,4,0,116,0,105.3,3,2,0,0,0,0,0
0,0,2,0,0,0,65.0,2,1,0,0,6,1,1
3,0,4,1,85,1,210.6,4,3,2,0,0,0,1
0,0,4,0,124,0,114.3,5,2,1,0,0,0,0
0,0,4,0,29,1,102.8,3,2,2,0,0,0,1
0,0,4,0,280,1,73.95,4,2,0,0,0,0,0
0,0,3,0,83,0,80.75,5,2,2,0,0,0,1
0,0,4,0,94,0,76.5,4,2,2,0,0,0,1
0,0,4,0,130,0,159.3,3,3,0,0,0,0,0
3,0,4,0,37,0,140.4,1,1,0,0,0,0,0
3,0,4,0,95,0,149.58,6,3,4,0,0,0,0
0,0,3,0,8,0,58.0,3,2,1,0,0,0,1
0,0,4,0,138,1,109.8,2,2,0,0,0,0,1
3,0,4,0,2,0,101.36,3,1,1,0,0,0,1
0,0,4,3,170,1,72.76,3,2,0,0,0,0,1
0,0,4,0,18,2,69.0,2,2,0,0,0,0,1
3,0,4,0,99,0,130.05,2,3,2,0,0,0,0
3,0,3,0,115,1,90.95,3,2,1,0,0,0,1
0,0,2,0,4,0,65.0,0,1,1,0,1,0,1
0,0,2,0,4,1,65.0,3,1,0,0,5,1,1
0,0,3,0,67,0,75.0,2,2,2,0,0,0,1
0,0,4,0,39,1,80.3,3,2,2,0,0,0,1
0,0,3,1,296,1,117.0,4,2,0,0,0,0,0
3,0,4,0,153,1,83.85,5,2,2,0,0,0,1
3,0,4,0,48,0,168.3,2,3,2,0,0,0,1
5,0,4,0,37,0,211.5,3,2,2,2,0,0,0
3,0,4,0,38,1,111.8,1,2,2,0,0,0,1
0,0,4,0,60,0,71.6,3,2,1,0,0,0,1
0,0,4,0,32,1,92.83,2,2,2,0,0,0,1
3,0,4,0,125,0,138.3,3,3,0,0,0,0,0
0,0,3,0,4,2,75.0,1,2,0,0,0,0,1
3,0,1,0,43,2,20.0,2,2,0,1,0,0,1
3,0,4,0,57,0,140.13,3,3,0,0,0,0,1
0,0,3,0,133,1,72.25,4,2,0,0,0,0,1
3,0,4,0,85,1,151.2,2,3,0,0,0,0,1
0,0,4,0,116,1,90.0,3,2,1,0,0,0,1
3,0,4,0,66,0,168.3,2,3,0,0,0,0,0
0,0,3,0,19,0,58.0,1,2,2,0,0,0,1
3,0,4,0,89,0,137.7,2,3,1,0,0,0,0
0,0,3,0,111,0,72.25,3,2,0,0,0,0,0
0,1,4,0,81,2,130.5,2,2,1,1,0,0,1
0,0,4,0,1,0,98.0,0,2,2,0,0,0,1
0,0,4,0,47,1,94.5,2,2,0,0,0,0,1
0,0,4,0,73,1,113.4,1,1,0,0,0,0,1
0,0,4,3,73,0,105.9,3,2,0,0,0,0,1
0,0,4,0,3,0,82.88,4,2,1,0,0,0,1
0,0,3,1,138,0,47.25,1,2,2,0,0,0,1
0,0,4,0,100,1,76.5,2,2,0,0,0,0,0
3,0,4,0,138,1,117.91,5,2,2,0,0,0,0
3,0,4,0,92,1,72.49,2,2,2,0,0,0,1
0,0,3,0,5,0,95.2,1,2,2,1,0,0,1
0,0,4,3,308,0,68.69,3,2,0,0,0,0,0
0,0,4,0,141,0,107.95,4,1,1,0,0,0,1
3,1,4,0,87,1,158.4,2,2,0,0,0,0,1
3,0,4,0,21,1,131.35,3,2,1,0,0,0,1
0,0,4,0,1,1,98.56,3,1,0,0,0,0,1
0,0,3,0,152,0,71.0,1,1,0,0,0,0,1
0,0,3,0,51,0,75.0,3,2,0,0,0,0,1
0,0,3,0,110,1,70.0,4,2,0,0,0,0,1
1,0,4,0,23,1,77.25,2,2,1,0,0,0,1
0,0,4,0,191,0,86.75,4,1,1,0,0,0,0
0,0,1,0,1,1,0.0,1,1,0,0,0,0,1
3,0,4,0,47,1,168.3,1,3,2,0,0,0,1
0,0,4,0,11,0,83.55,1,2,1,1,0,0,0
0,0,4,0,58,1,78.3,2,2,1,0,0,0,1
0,0,2,0,3,1,67.0,1,1,1,0,21,0,1
3,0,3,0,68,1,60.0,3,2,1,0,0,0,1
3,0,4,0,31,2,114.3,3,3,0,0,0,0,1
0,0,1,0,24,0,0.0,0,2,1,0,0,0,1
0,0,4,0,66,2,98.1,1,2,1,0,0,0,1
3,0,3,0,21,0,107.0,2,2,1,0,0,0,1
0,0,4,0,166,2,90.95,3,2,2,0,0,0,1
3,0,4,0,19,1,130.0,5,3,2,0,0,0,1
0,0,4,3,67,1,63.75,3,2,2,0,0,0,1
0,0,4,3,60,1,116.1,1,2,0,0,0,0,1
3,0,4,0,1,0,59.75,3,2,2,0,0,0,1
0,0,4,0,13,0,120.0,2,2,2,0,0,0,0
3,0,4,0,26,1,96.9,2,2,2,0,0,0,0
0,0,4,0,28,0,117.74,3,2,2,0,0,0,0
0,0,4,0,3,0,119.0,1,2,1,1,0,0,1
0,1,2,0,9,1,79.0,1,1,0,0,1,0,1
0,0,4,0,290,0,72.0,2,2,1,0,0,0,0
3,0,4,0,44,1,134.4,3,2,0,0,0,0,1
0,0,4,0,4,1,139.0,0,2,1,0,0,0,1
0,0,4,0,6,1,98.0,4,2,2,0,0,0,1
0,0,4,0,63,3,99.9,3,2,1,0,0,0,1
0,0,4,0,109,0,118.8,3,2,0,0,0,0,0
3,0,4,0,48,0,157.5,3,3,2,0,0,0,0
0,0,4,0,65,3,114.3,2,2,2,1,0,0,1
0,0,4,0,69,0,120.0,4,1,2,0,0,0,0
0,0,4,0,0,1,161.0,1,1,0,0,0,0,1
0,0,2,0,2,1,86.0,3,2,0,0,1,0,1
0,0,3,0,12,1,85.0,0,1,1,0,0,0,1
0,0,4,0,7,1,80.3,1,2,0,0,0,0,1
5,0,4,0,134,1,176.45,4,2,1,2,0,0,1
0,0,4,0,0,0,105.0,0,2,1,0,0,0,1
1,0,4,0,51,0,116.1,3,2,2,0,0,0,0
0,0,4,0,39,1,83.9,3,2,1,0,0,0,1
0,0,3,0,24,0,85.0,4,2,2,0,0,0,1
3,0,4,0,110,1,121.59,2,2,0,1,0,0,1
3,0,4,0,84,2,177.3,2,3,0,0,0,0,1
1,0,4,3,117,1,97.75,4,2,0,0,0,0,1
4,0,4,0,43,0,86.61,3,1,0,0,0,0,0
0,0,3,0,14,0,80.75,3,2,1,0,0,0,1
3,0,4,0,72,0,109.8,3,2,0,0,0,0,0
0,0,3,1,172,1,90.5,3,1,2,1,0,0,1
3,0,2,0,2,0,110.0,1,1,0,0,1,1,1
5,0,4,0,1,1,226.17,2,2,1,1,0,0,1
0,0,4,0,126,1,76.5,2,2,1,0,0,0,1
0,0,3,0,154,0,80.75,4,2,1,0,0,0,1
0,0,4,0,61,2,67.91,2,1,1,0,1,0,1
0,0,4,3,3,2,168.0,1,1,0,0,0,0,1
0,0,4,0,22,1,90.78,3,2,2,0,0,0,1
0,0,4,3,230,0,109.65,2,1,2,0,0,0,0
0,0,4,0,145,0,69.56,4,1,2,0,0,0,1
0,0,4,0,40,0,100.16,5,2,2,0,0,0,1
3,0,4,0,19,1,145.0,1,2,1,0,0,0,0
3,0,4,1,44,2,219.6,1,3,0,0,0,0,1
0,0,4,0,3,1,110.5,4,2,0,0,0,0,1
0,0,3,3,27,0,62.8,3,2,1,1,0,0,1
0,0,3,0,86,0,58.0,3,2,0,0,0,0,1
0,0,4,0,63,1,97.71,1,2,2,0,0,0,1
0,0,3,0,322,0,80.0,3,2,1,0,0,0,0
3,0,4,1,193,1,189.0,1,3,1,0,0,0,0
0,0,4,0,3,0,70.0,0,1,1,0,0,0,1
3,0,4,1,33,0,123.82,3,2,2,0,0,0,0
0,0,3,1,138,1,138.5,1,3,2,0,0,0,1
0,0,4,0,42,1,126.0,0,2,1,0,0,0,0
0,0,3,3,55,0,72.25,3,2,2,0,0,0,1
0,0,3,0,275,0,90.0,4,2,1,0,0,0,0
0,0,4,3,0,2,129.0,1,2,2,0,0,0,1
5,0,4,0,8,2,224.5,4,2,2,2,0,0,1
3,0,4,0,180,2,82.08,5,2,2,1,0,0,1
0,0,4,0,4,0,99.33,10,2,2,0,0,0,0
0,0,4,3,163,0,84.15,5,2,0,0,0,0,0
0,0,3,3,6,0,85.0,2,2,2,0,0,0,1
0,0,4,0,12,0,87.0,3,2,2,0,0,0,1
0,0,4,0,81,0,90.95,3,2,2,0,0,0,0
3,0,4,0,73,1,102.6,3,2,0,0,0,0,1
0,0,4,3,0,0,119.0,1,2,0,0,0,0,1
0,0,4,0,0,1,133.0,0,1,1,0,0,0,1
0,0,3,0,202,0,80.24,5,2,2,0,0,0,1
3,0,3,0,40,1,73.8,1,2,2,1,0,0,1
0,0,4,0,1,2,159.0,1,2,0,1,0,0,1
0,0,3,1,55,0,87.0,1,1,0,0,0,0,1
0,0,4,0,13,0,81.7,8,1,2,0,0,0,1
3,0,4,0,123,0,110.33,3,2,0,0,0,0,0
1,0,4,0,217,1,95.63,1,2,1,0,0,0,0
0,0,4,0,178,0,124.5,3,1,0,1,0,0,0
3,0,4,0,60,0,120.6,4,2,1,0,0,0,0
0,0,4,3,129,1,80.75,4,2,1,0,0,0,0
0,1,4,3,9,2,90.0,1,2,0,0,0,0,1
0,0,4,3,18,0,76.29,2,2,2,0,0,0,1
0,0,4,0,51,2,109.8,3,2,0,1,0,0,1
0,0,4,0,12,2,162.33,1,2,2,0,0,0,1
0,1,4,0,172,1,99.9,1,2,0,0,0,0,1
0,0,4,0,5,1,96.0,3,2,0,0,0,0,1
0,0,3,0,24,0,70.0,0,2,1,0,0,0,1
0,0,3,0,189,0,72.25,3,2,1,0,0,0,1
3,1,4,0,66,0,96.3,3,2,0,0,0,0,1
0,1,2,0,15,0,81.0,1,1,0,0,0,0,1
0,0,4,3,59,1,60.35,2,2,1,0,0,0,1
3,0,4,0,56,1,79.0,2,1,0,0,0,0,1
3,0,4,0,103,0,126.0,1,3,0,0,0,0,0
0,0,3,0,118,0,119.0,1,1,1,0,0,0,1
0,0,4,3,6,0,79.2,2,1,0,0,0,0,1
0,0,3,1,13,0,73.0,3,1,0,0,0,0,1
3,0,4,0,132,2,162.0,3,3,0,0,0,0,1
0,0,4,0,56,0,135.9,1,2,2,0,0,0,0
0,1,4,0,118,1,139.5,2,2,1,1,0,0,1
5,0,4,0,101,1,165.6,3,2,0,2,0,0,1
0,0,4,3,10,1,79.0,1,2,0,0,22,11,1
5,0,4,0,192,0,164.63,3,2,2,2,0,0,0
1,0,4,0,58,2,110.36,3,2,2,0,0,0,1
0,0,4,3,76,1,79.2,2,2,0,0,0,0,1
5,0,4,0,237,0,148.26,5,2,2,2,0,0,1
0,0,4,3,9,0,67.5,2,2,0,0,0,0,1
0,0,3,0,198,0,72.25,3,2,2,0,0,0,1
3,0,4,0,3,0,145.0,2,3,0,0,0,0,0
0,0,4,0,26,0,105.0,1,2,0,0,0,0,1
0,0,4,3,142,0,108.0,3,2,0,0,0,0,0
0,0,4,0,7,1,111.0,2,2,1,0,0,0,1
3,0,4,0,0,1,83.16,0,2,1,0,0,0,1
3,0,4,0,38,0,151.47,2,3,2,0,0,0,0
0,0,4,0,29,0,139.0,2,2,0,0,0,0,0
0,0,4,3,26,1,110.0,2,2,0,0,0,0,1
0,0,4,3,6,0,81.0,0,1,1,0,0,0,1
0,0,3,0,258,0,110.0,0,2,1,0,0,0,0
3,0,3,0,135,0,78.65,1,2,2,0,0,0,1
1,0,4,0,108,0,75.76,2,2,2,0,0,0,1
4,0,3,0,50,0,12.0,5,2,2,0,0,0,0
0,0,3,0,103,0,72.25,3,2,1,0,0,0,0
0,0,4,1,112,2,126.3,3,2,1,0,0,0,0
0,0,3,0,24,1,95.0,1,2,2,0,0,0,1
5,0,4,0,15,0,231.0,2,2,0,2,0,0,0
0,0,4,0,3,2,126.67,2,2,1,0,0,0,1
0,0,4,0,77,1,76.5,2,2,1,0,0,0,0
3,0,4,0,128,2,162.0,3,3,2,0,0,0,1
0,0,3,0,122,0,75.0,3,2,1,0,0,0,1
0,0,4,0,48,2,94.5,3,2,2,0,0,0,1
0,0,4,0,175,0,126.9,0,2,2,0,0,0,0
1,0,4,0,16,0,77.25,4,2,1,0,0,0,1
3,0,4,0,104,2,123.3,3,2,1,0,0,0,1
0,0,4,0,75,0,74.68,5,1,2,0,0,0,1
0,0,4,3,125,1,79.2,2,2,0,0,0,0,1
0,0,4,3,164,1,94.5,2,2,0,0,0,0,1
0,0,3,3,52,0,76.5,2,2,2,0,0,0,1
0,0,4,0,10,1,111.35,3,2,0,0,0,0,1
0,0,4,0,124,0,114.3,4,2,1,0,0,0,0
0,0,4,3,10,1,99.0,1,2,0,0,0,0,1
0,0,4,0,4,0,159.0,1,1,0,0,0,0,1
0,0,3,0,15,0,92.0,3,2,0,0,0,0,1
0,1,4,0,1,3,184.0,1,2,1,0,0,0,1
0,0,3,0,0,0,58.0,1,2,2,0,0,0,1
0,0,4,0,15,0,111.0,1,2,0,0,0,0,1
0,0,4,0,81,0,93.6,0,2,2,0,0,0,0
0,0,4,1,107,1,139.5,4,2,0,0,0,0,1
5,0,4,0,144,1,177.65,2,2,2,2,0,0,0
0,0,4,0,122,1,64.8,3,2,1,0,0,0,1
0,0,4,3,12,0,77.0,2,2,2,0,0,0,1
0,0,4,0,57,1,88.4,2,2,2,0,0,0,1
0,0,3,0,116,0,70.0,0,2,2,0,0,0,1
0,0,4,3,0,0,137.0,1,1,0,0,0,0,1
0,0,4,0,28,1,114.0,1,2,1,0,0,0,1
0,0,3,0,47,0,75.0,3,2,0,0,0,0,1
0,1,2,0,4,1,67.0,0,1,1,0,1,0,1
0,0,4,0,72,0,89.25,2,2,0,0,0,0,0
0,0,3,0,111,1,120.0,2,1,1,0,0,0,1
0,0,1,0,0,0,170.0,1,1,1,0,0,0,1
0,0,4,3,33,1,89.1,1,2,1,0,0,0,1
0,0,4,0,70,2,119.85,5,2,2,0,0,0,1
0,0,4,3,36,1,109.0,2,2,1,0,0,0,1
3,0,4,0,34,2,166.8,3,2,2,0,0,0,1
0,0,4,0,94,1,72.25,2,2,0,0,0,0,1
0,0,4,0,21,0,76.0,2,2,0,0,0,0,1
0,0,4,0,93,3,113.4,3,1,0,0,0,0,1
0,0,4,0,86,0,93.6,0,2,1,0,0,0,0
3,0,4,0,61,1,149.4,3,2,2,0,0,0,1
0,0,4,3,3,2,128.0,0,2,1,0,0,0,1
1,0,4,0,228,1,76.85,2,2,1,0,0,0,1
0,1,0,0,0,0,88.0,3,1,1,0,0,0,1
0,0,3,0,126,0,89.24,2,2,0,0,0,0,1
5,0,4,0,5,1,162.0,1,2,1,2,0,0,0
0,0,4,0,2,0,80.0,1,1,0,0,0,0,1
0,0,4,3,79,0,120.6,4,2,2,0,0,0,1
3,0,3,0,57,0,60.0,2,2,1,0,0,0,1
0,0,4,0,0,1,83.2,1,3,0,0,0,0,1
3,0,4,0,5,1,138.5,3,2,1,0,0,0,1
3,0,4,0,86,1,137.7,3,3,0,0,0,0,1
0,0,4,0,15,2,103.44,3,2,0,0,0,0,1
0,0,4,0,158,1,126.9,1,2,0,0,0,0,0
0,0,4,3,1,2,80.0,1,2,0,0,0,0,1
0,0,4,3,179,0,80.75,3,2,1,0,0,0,0
0,0,4,0,5,1,92.4,0,1,2,0,0,0,1
3,0,4,0,95,1,93.08,4,2,0,0,0,0,1
0,0,4,3,29,1,102.0,3,1,0,0,0,0,1
0,0,4,3,1,0,129.0,1,2,0,0,0,0,1
0,0,3,0,86,0,73.83,4,2,1,1,0,0,1
0,0,4,0,114,2,109.8,4,3,1,0,0,0,0
0,0,4,0,255,1,80.85,1,2,0,0,0,0,0
0,0,3,0,105,5,96.9,3,2,1,0,0,0,1
0,0,4,0,65,0,162.45,7,1,3,2,0,0,0
0,0,4,0,1,2,92.0,4,1,1,0,0,0,1
0,0,4,0,7,1,150.0,2,2,0,0,0,0,1
0,0,4,0,158,1,114.75,4,1,0,0,0,0,0
0,0,4,0,1,1,156.0,3,2,2,0,0,0,1
3,0,4,0,27,0,105.49,2,1,0,0,0,0,0
3,0,4,0,5,0,165.0,1,3,0,0,0,0,1
0,1,4,0,6,0,104.0,1,1,1,0,0,0,1
0,1,4,0,83,1,76.5,4,2,1,0,0,0,1
0,0,4,3,23,1,99.0,3,2,2,0,0,0,0
0,0,4,0,27,1,93.0,3,2,0,0,0,0,1
3,0,4,0,13,0,118.0,3,1,2,0,0,0,1
3,0,3,0,205,0,69.36,3,2,0,0,0,0,1
0,0,4,0,0,2,81.6,5,2,2,0,0,0,1
0,0,4,0,171,2,110.5,8,2,4,1,0,0,0
0,0,4,3,260,0,113.4,3,2,0,0,0,0,0
0,0,3,0,116,0,82.0,1,1,2,0,0,0,1
0,0,3,0,133,0,85.5,5,2,1,0,0,0,1
0,0,4,0,95,0,126.9,1,2,0,0,0,0,0
0,0,4,0,249,0,89.25,2,2,2,0,0,0,0
0,0,4,0,13,1,95.0,0,1,1,0,0,0,1
0,0,3,3,87,0,72.25,2,2,0,0,0,0,1
0,0,4,3,50,0,76.5,0,2,1,0,0,0,0
3,0,4,0,138,1,162.0,1,3,2,0,0,0,0
0,0,4,0,15,1,127.0,2,2,0,1,0,0,1
3,0,3,0,35,0,75.0,3,2,1,0,0,0,1
0,0,4,0,8,0,91.45,1,2,2,0,0,0,1
0,0,4,0,332,2,77.23,3,2,1,0,0,0,1
0,1,2,0,6,1,69.0,3,1,0,0,4,0,1
3,0,4,0,55,2,150.45,4,3,1,0,0,0,1
5,0,4,0,45,2,204.0,3,2,0,2,0,0,1
0,0,3,0,259,0,89.0,4,2,0,0,0,0,0
3,0,4,1,31,1,210.6,3,3,1,0,0,0,0
3,0,4,0,28,3,120.65,4,3,0,0,0,0,1
0,0,4,0,151,1,91.48,3,2,2,0,0,0,1
0,0,4,0,42,0,80.3,1,2,0,0,0,0,1
0,0,1,0,0,1,0.0,1,1,0,0,2,0,1
5,0,4,0,65,1,177.3,3,1,0,2,0,0,0
0,0,3,0,4,0,73.8,1,1,1,0,0,0,1
0,0,3,0,111,0,60.0,3,2,0,0,0,0,1
0,1,2,0,4,0,67.0,1,1,0,0,2,0,1
3,0,4,0,65,2,168.3,1,3,0,0,0,0,1
3,0,4,0,141,0,116.62,3,2,2,0,0,0,0
0,0,4,3,156,1,87.3,4,2,1,0,0,0,1
0,0,4,0,5,0,137.67,3,2,0,0,0,0,0
0,0,4,3,18,0,106.0,0,2,2,0,0,0,0
0,1,4,0,40,1,75.53,4,2,1,0,0,0,1
3,0,4,0,61,0,168.3,2,3,0,0,0,0,0
1,0,4,0,130,1,110.7,2,0,0,2,0,0,1
0,0,4,3,206,0,58.14,3,2,1,0,0,0,0
0,0,4,3,227,0,77.35,3,2,2,0,0,0,0
0,0,4,0,277,0,100.3,4,2,1,0,0,0,0
0,0,3,0,42,0,76.5,1,2,2,0,0,0,1
4,0,3,0,61,0,125.8,1,3,2,0,0,0,1
0,0,4,0,128,1,96.3,0,2,2,0,0,0,1
0,0,4,0,3,1,120.0,1,1,0,0,0,0,1
0,0,4,0,26,2,148.0,0,2,2,1,0,0,1
0,0,3,0,25,1,68.0,5,2,2,0,0,0,1
0,0,4,3,31,1,66.29,10,1,5,0,0,0,0
0,0,4,0,184,0,89.25,3,2,1,0,0,0,0
0,1,4,0,188,2,123.75,5,2,2,1,0,0,0
6,0,4,0,5,1,215.6,2,2,0,0,0,0,1
0,0,4,0,5,0,105.33,1,2,2,0,0,0,1
0,0,4,0,64,1,135.9,4,2,2,0,0,0,1
0,0,4,0,277,4,60.29,1,2,2,0,0,0,1
3,0,4,0,185,2,128.7,2,3,0,0,0,0,0
3,0,4,0,56,0,140.4,3,1,0,0,0,0,1
0,0,4,3,6,0,81.0,0,2,1,0,0,0,1
0,0,4,3,110,1,108.0,1,2,0,0,0,0,0
1,0,4,0,3,0,87.7,3,2,2,0,0,0,1
0,0,4,3,21,0,119.0,1,2,0,0,0,0,1
0,0,4,0,81,2,143.1,3,2,0,1,0,0,1
5,0,4,0,1,0,142.38,4,2,2,2,0,0,1
0,0,4,0,0,0,73.9,1,1,0,0,0,0,1
0,0,3,0,219,0,76.67,2,1,1,0,0,0,1
0,0,4,0,24,0,96.0,3,2,0,0,0,0,0
0,0,3,0,121,0,71.0,1,2,1,0,0,0,1
0,0,4,1,90,1,99.45,5,2,2,0,0,0,0
0,0,4,0,3,2,130.0,1,1,0,0,0,0,1
0,0,2,0,3,0,65.0,1,1,1,0,1,0,1
0,0,4,0,252,0,111.6,1,2,1,0,0,0,0
0,0,3,0,33,0,85.5,1,2,2,0,0,0,1
0,0,4,0,28,0,76.95,2,1,2,0,0,0,0
1,0,3,0,3,2,65.0,1,2,2,0,0,0,1
0,0,4,3,0,0,79.0,0,2,1,0,0,0,1
0,0,4,0,18,1,80.0,2,1,1,0,0,0,1
0,0,4,0,3,0,79.0,1,1,0,0,0,0,1
0,0,4,3,86,1,107.1,2,2,0,0,0,0,1
0,0,4,0,120,0,114.3,4,2,0,0,0,0,0
0,0,4,3,41,0,107.1,2,1,0,0,0,0,0
3,0,4,0,36,0,131.4,2,2,0,0,0,0,0
0,0,4,3,2,1,75.0,1,1,1,0,0,0,1
3,0,4,3,5,3,124.5,2,2,0,0,0,0,1
0,0,4,3,137,0,75.9,3,2,1,0,0,0,0
0,0,4,0,21,0,85.0,1,1,0,0,0,0,0
1,0,4,0,23,0,128.49,4,0,2,2,0,0,0
0,0,4,0,214,1,90.95,2,2,2,0,0,0,1
3,0,4,0,98,0,168.3,2,3,0,0,0,0,0
0,0,4,0,6,0,89.0,3,2,0,0,0,0,1
0,0,4,3,4,1,96.0,2,2,0,0,0,0,1
0,0,4,0,91,2,126.0,2,2,0,1,0,0,1
0,0,4,0,56,1,126.9,2,2,1,0,0,0,1
0,0,3,0,24,0,58.0,1,2,2,0,0,0,1
0,0,4,0,172,1,100.3,2,2,2,0,0,0,0
0,0,4,3,50,0,63.75,5,2,2,0,0,0,0
0,0,4,0,12,1,111.0,3,2,2,1,0,0,1
0,0,3,0,124,0,71.0,3,2,0,0,0,0,1
0,0,0,0,5,0,95.0,8,1,3,0,0,0,1
1,0,4,0,57,0,23.0,2,2,1,0,0,0,1
4,0,2,0,15,0,97.0,2,2,1,0,0,0,1
